Model,MSO2024
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.004,
Sample Interval,3.2e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,1,
Label,,
TIME,CH4,CH4 Peak Detect
-1.36512e-03,1.68,1.64
-1.36480e-03,1.68,1.72
-1.36448e-03,1.68,1.64
-1.36416e-03,1.68,1.72
-1.36384e-03,1.68,1.64
-1.36352e-03,1.64,1.72
-1.36320e-03,1.68,1.6
-1.36288e-03,1.68,1.72
-1.36256e-03,1.64,1.64
-1.36224e-03,1.68,1.72
-1.36192e-03,1.64,1.64
-1.36160e-03,1.68,1.72
-1.36128e-03,1.68,1.64
-1.36096e-03,1.68,1.72
-1.36064e-03,1.68,1.64
-1.36032e-03,1.68,1.72
-1.36000e-03,1.68,1.64
-1.35968e-03,1.64,1.72
-1.35936e-03,1.68,1.64
-1.35904e-03,1.68,1.72
-1.35872e-03,1.68,1.64
-1.35840e-03,1.68,1.72
-1.35808e-03,1.64,1.6
-1.35776e-03,1.64,1.72
-1.35744e-03,1.68,1.64
-1.35712e-03,1.72,1.72
-1.35680e-03,1.64,1.64
-1.35648e-03,1.68,1.72
-1.35616e-03,1.68,1.64
-1.35584e-03,1.68,1.72
-1.35552e-03,1.68,1.64
-1.35520e-03,1.68,1.72
-1.35488e-03,1.68,1.64
-1.35456e-03,1.64,1.72
-1.35424e-03,1.68,1.64
-1.35392e-03,1.68,1.72
-1.35360e-03,1.64,1.64
-1.35328e-03,1.68,1.72
-1.35296e-03,1.68,1.64
-1.35264e-03,1.64,1.72
-1.35232e-03,1.68,1.64
-1.35200e-03,1.68,1.72
-1.35168e-03,1.64,1.64
-1.35136e-03,1.68,1.72
-1.35104e-03,1.68,1.64
-1.35072e-03,1.68,1.72
-1.35040e-03,1.68,1.64
-1.35008e-03,1.68,1.72
-1.34976e-03,1.68,1.64
-1.34944e-03,1.68,1.72
-1.34912e-03,1.68,1.64
-1.34880e-03,1.68,1.72
-1.34848e-03,1.68,1.6
-1.34816e-03,1.68,1.72
-1.34784e-03,1.68,1.64
-1.34752e-03,1.68,1.72
-1.34720e-03,1.68,1.64
-1.34688e-03,1.68,1.72
-1.34656e-03,1.68,1.64
-1.34624e-03,1.64,1.72
-1.34592e-03,1.68,1.64
-1.34560e-03,1.68,1.72
-1.34528e-03,1.68,1.64
-1.34496e-03,1.64,1.72
-1.34464e-03,1.68,1.64
-1.34432e-03,1.68,1.72
-1.34400e-03,1.68,1.64
-1.34368e-03,1.68,1.72
-1.34336e-03,1.68,1.64
-1.34304e-03,1.68,1.72
-1.34272e-03,1.64,1.64
-1.34240e-03,1.68,1.72
-1.34208e-03,1.68,1.64
-1.34176e-03,1.68,1.72
-1.34144e-03,1.68,1.64
-1.34112e-03,1.64,1.72
-1.34080e-03,1.68,1.64
-1.34048e-03,1.68,1.72
-1.34016e-03,1.68,1.64
-1.33984e-03,1.68,1.72
-1.33952e-03,1.68,1.64
-1.33920e-03,1.68,1.72
-1.33888e-03,1.68,1.64
-1.33856e-03,1.68,1.72
-1.33824e-03,1.68,1.64
-1.33792e-03,1.64,1.72
-1.33760e-03,1.68,1.64
-1.33728e-03,1.68,1.72
-1.33696e-03,1.64,1.64
-1.33664e-03,1.68,1.72
-1.33632e-03,1.68,1.64
-1.33600e-03,1.68,1.72
-1.33568e-03,1.68,1.64
-1.33536e-03,1.68,1.72
-1.33504e-03,1.68,1.64
-1.33472e-03,1.68,1.72
-1.33440e-03,1.64,1.64
-1.33408e-03,1.68,1.72
-1.33376e-03,1.68,1.6
-1.33344e-03,1.64,1.72
-1.33312e-03,1.68,1.64
-1.33280e-03,1.64,1.72
-1.33248e-03,1.68,1.64
-1.33216e-03,1.68,1.72
-1.33184e-03,1.68,1.64
-1.33152e-03,1.64,1.72
-1.33120e-03,1.64,1.6
-1.33088e-03,1.68,1.72
-1.33056e-03,1.68,1.64
-1.33024e-03,1.68,1.72
-1.32992e-03,1.68,1.64
-1.32960e-03,1.64,1.72
-1.32928e-03,1.68,1.64
-1.32896e-03,1.64,1.72
-1.32864e-03,1.64,1.64
-1.32832e-03,1.64,1.72
-1.32800e-03,1.68,1.64
-1.32768e-03,1.68,1.72
-1.32736e-03,1.64,1.6
-1.32704e-03,1.64,1.72
-1.32672e-03,1.68,1.64
-1.32640e-03,1.68,1.72
-1.32608e-03,1.68,1.64
-1.32576e-03,1.68,1.68
-1.32544e-03,1.68,1.64
-1.32512e-03,1.68,1.72
-1.32480e-03,1.64,1.64
-1.32448e-03,1.68,1.72
-1.32416e-03,1.68,1.64
-1.32384e-03,1.64,1.72
-1.32352e-03,1.68,1.64
-1.32320e-03,1.68,1.72
-1.32288e-03,1.64,1.64
-1.32256e-03,1.64,1.72
-1.32224e-03,1.68,1.64
-1.32192e-03,1.64,1.72
-1.32160e-03,1.68,1.6
-1.32128e-03,1.68,1.68
-1.32096e-03,1.64,1.6
-1.32064e-03,1.68,1.72
-1.32032e-03,1.68,1.6
-1.32000e-03,1.68,1.72
-1.31968e-03,1.68,1.64
-1.31936e-03,1.64,1.72
-1.31904e-03,1.68,1.64
-1.31872e-03,1.68,1.72
-1.31840e-03,1.68,1.64
-1.31808e-03,1.68,1.72
-1.31776e-03,1.68,1.6
-1.31744e-03,1.64,1.72
-1.31712e-03,1.68,1.64
-1.31680e-03,1.68,1.72
-1.31648e-03,1.64,1.64
-1.31616e-03,1.64,1.72
-1.31584e-03,1.68,1.64
-1.31552e-03,1.68,1.72
-1.31520e-03,1.64,1.64
-1.31488e-03,1.68,1.72
-1.31456e-03,1.64,1.64
-1.31424e-03,1.68,1.72
-1.31392e-03,1.64,1.64
-1.31360e-03,1.68,1.72
-1.31328e-03,1.64,1.64
-1.31296e-03,1.64,1.72
-1.31264e-03,1.64,1.6
-1.31232e-03,1.64,1.72
-1.31200e-03,1.68,1.64
-1.31168e-03,1.68,1.72
-1.31136e-03,1.68,1.64
-1.31104e-03,1.64,1.72
-1.31072e-03,1.64,1.64
-1.31040e-03,1.68,1.72
-1.31008e-03,1.64,1.64
-1.30976e-03,1.64,1.72
-1.30944e-03,1.64,1.64
-1.30912e-03,1.68,1.72
-1.30880e-03,1.64,1.64
-1.30848e-03,1.64,1.72
-1.30816e-03,1.68,1.6
-1.30784e-03,1.68,1.68
-1.30752e-03,1.64,1.64
-1.30720e-03,1.64,1.72
-1.30688e-03,1.68,1.64
-1.30656e-03,1.64,1.72
-1.30624e-03,1.68,1.6
-1.30592e-03,1.64,1.72
-1.30560e-03,1.64,1.64
-1.30528e-03,1.68,1.72
-1.30496e-03,1.64,1.6
-1.30464e-03,1.68,1.72
-1.30432e-03,1.68,1.64
-1.30400e-03,1.64,1.72
-1.30368e-03,1.64,1.64
-1.30336e-03,1.68,1.72
-1.30304e-03,1.68,1.64
-1.30272e-03,1.64,1.72
-1.30240e-03,1.64,1.64
-1.30208e-03,1.68,1.72
-1.30176e-03,1.68,1.64
-1.30144e-03,1.68,1.72
-1.30112e-03,1.68,1.64
-1.30080e-03,1.68,1.72
-1.30048e-03,1.64,1.64
-1.30016e-03,1.64,1.68
-1.29984e-03,1.68,1.64
-1.29952e-03,1.68,1.72
-1.29920e-03,1.68,1.64
-1.29888e-03,1.68,1.72
-1.29856e-03,1.68,1.64
-1.29824e-03,1.64,1.72
-1.29792e-03,1.68,1.64
-1.29760e-03,1.64,1.72
-1.29728e-03,1.68,1.6
-1.29696e-03,1.64,1.72
-1.29664e-03,1.68,1.64
-1.29632e-03,1.64,1.72
-1.29600e-03,1.64,1.64
-1.29568e-03,1.68,1.72
-1.29536e-03,1.68,1.64
-1.29504e-03,1.68,1.72
-1.29472e-03,1.68,1.64
-1.29440e-03,1.68,1.72
-1.29408e-03,1.64,1.6
-1.29376e-03,1.64,1.72
-1.29344e-03,1.64,1.64
-1.29312e-03,1.64,1.72
-1.29280e-03,1.64,1.64
-1.29248e-03,1.64,1.72
-1.29216e-03,1.68,1.64
-1.29184e-03,1.68,1.72
-1.29152e-03,1.68,1.64
-1.29120e-03,1.68,1.72
-1.29088e-03,1.68,1.64
-1.29056e-03,1.68,1.72
-1.29024e-03,1.64,1.64
-1.28992e-03,1.68,1.72
-1.28960e-03,1.68,1.64
-1.28928e-03,1.68,1.72
-1.28896e-03,1.68,1.64
-1.28864e-03,1.64,1.72
-1.28832e-03,1.68,1.6
-1.28800e-03,1.68,1.72
-1.28768e-03,1.68,1.64
-1.28736e-03,1.68,1.72
-1.28704e-03,1.68,1.64
-1.28672e-03,1.68,1.72
-1.28640e-03,1.64,1.6
-1.28608e-03,1.68,1.72
-1.28576e-03,1.64,1.64
-1.28544e-03,1.64,1.72
-1.28512e-03,1.64,1.64
-1.28480e-03,1.68,1.72
-1.28448e-03,1.68,1.64
-1.28416e-03,1.64,1.72
-1.28384e-03,1.68,1.64
-1.28352e-03,1.64,1.72
-1.28320e-03,1.68,1.64
-1.28288e-03,1.64,1.72
-1.28256e-03,1.64,1.6
-1.28224e-03,1.64,1.72
-1.28192e-03,1.64,1.64
-1.28160e-03,1.68,1.68
-1.28128e-03,1.64,1.64
-1.28096e-03,1.68,1.72
-1.28064e-03,1.68,1.64
-1.28032e-03,1.64,1.72
-1.28000e-03,1.68,1.64
-1.27968e-03,1.68,1.68
-1.27936e-03,1.64,1.64
-1.27904e-03,1.64,1.72
-1.27872e-03,1.68,1.6
-1.27840e-03,1.68,1.68
-1.27808e-03,1.64,1.6
-1.27776e-03,1.64,1.72
-1.27744e-03,1.68,1.64
-1.27712e-03,1.64,1.68
-1.27680e-03,1.64,1.64
-1.27648e-03,1.68,1.68
-1.27616e-03,1.68,1.64
-1.27584e-03,1.68,1.72
-1.27552e-03,1.64,1.6
-1.27520e-03,1.68,1.72
-1.27488e-03,1.68,1.6
-1.27456e-03,1.68,1.72
-1.27424e-03,1.68,1.6
-1.27392e-03,1.64,1.68
-1.27360e-03,1.68,1.6
-1.27328e-03,1.68,1.68
-1.27296e-03,1.64,1.6
-1.27264e-03,1.68,1.68
-1.27232e-03,1.68,1.64
-1.27200e-03,1.64,1.72
-1.27168e-03,1.64,1.6
-1.27136e-03,1.64,1.68
-1.27104e-03,1.68,1.6
-1.27072e-03,1.64,1.72
-1.27040e-03,1.64,1.6
-1.27008e-03,1.68,1.68
-1.26976e-03,1.68,1.6
-1.26944e-03,1.68,1.72
-1.26912e-03,1.64,1.64
-1.26880e-03,1.64,1.72
-1.26848e-03,1.64,1.6
-1.26816e-03,1.64,1.72
-1.26784e-03,1.64,1.64
-1.26752e-03,1.64,1.72
-1.26720e-03,1.64,1.6
-1.26688e-03,1.64,1.68
-1.26656e-03,1.64,1.6
-1.26624e-03,1.68,1.72
-1.26592e-03,1.68,1.6
-1.26560e-03,1.68,1.68
-1.26528e-03,1.64,1.6
-1.26496e-03,1.64,1.68
-1.26464e-03,1.64,1.6
-1.26432e-03,1.64,1.68
-1.26400e-03,1.68,1.6
-1.26368e-03,1.64,1.68
-1.26336e-03,1.64,1.6
-1.26304e-03,1.68,1.68
-1.26272e-03,1.64,1.6
-1.26240e-03,1.64,1.68
-1.26208e-03,1.64,1.6
-1.26176e-03,1.68,1.68
-1.26144e-03,1.64,1.6
-1.26112e-03,1.68,1.68
-1.26080e-03,1.64,1.6
-1.26048e-03,1.64,1.68
-1.26016e-03,1.68,1.6
-1.25984e-03,1.64,1.68
-1.25952e-03,1.64,1.6
-1.25920e-03,1.64,1.68
-1.25888e-03,1.64,1.6
-1.25856e-03,1.64,1.68
-1.25824e-03,1.68,1.6
-1.25792e-03,1.64,1.72
-1.25760e-03,1.64,1.6
-1.25728e-03,1.64,1.68
-1.25696e-03,1.64,1.6
-1.25664e-03,1.64,1.68
-1.25632e-03,1.64,1.6
-1.25600e-03,1.64,1.72
-1.25568e-03,1.64,1.6
-1.25536e-03,1.64,1.72
-1.25504e-03,1.64,1.6
-1.25472e-03,1.64,1.68
-1.25440e-03,1.64,1.6
-1.25408e-03,1.64,1.68
-1.25376e-03,1.68,1.6
-1.25344e-03,1.64,1.72
-1.25312e-03,1.64,1.6
-1.25280e-03,1.64,1.68
-1.25248e-03,1.68,1.6
-1.25216e-03,1.64,1.68
-1.25184e-03,1.64,1.6
-1.25152e-03,1.64,1.68
-1.25120e-03,1.64,1.6
-1.25088e-03,1.64,1.68
-1.25056e-03,1.64,1.6
-1.25024e-03,1.64,1.68
-1.24992e-03,1.64,1.6
-1.24960e-03,1.64,1.68
-1.24928e-03,1.64,1.6
-1.24896e-03,1.68,1.72
-1.24864e-03,1.68,1.6
-1.24832e-03,1.64,1.68
-1.24800e-03,1.64,1.6
-1.24768e-03,1.64,1.68
-1.24736e-03,1.64,1.6
-1.24704e-03,1.64,1.68
-1.24672e-03,1.64,1.6
-1.24640e-03,1.64,1.68
-1.24608e-03,1.64,1.6
-1.24576e-03,1.64,1.68
-1.24544e-03,1.64,1.6
-1.24512e-03,1.64,1.68
-1.24480e-03,1.64,1.6
-1.24448e-03,1.64,1.68
-1.24416e-03,1.64,1.6
-1.24384e-03,1.64,1.68
-1.24352e-03,1.64,1.6
-1.24320e-03,1.64,1.68
-1.24288e-03,1.64,1.6
-1.24256e-03,1.64,1.68
-1.24224e-03,1.64,1.6
-1.24192e-03,1.64,1.68
-1.24160e-03,1.64,1.6
-1.24128e-03,1.64,1.68
-1.24096e-03,1.64,1.6
-1.24064e-03,1.64,1.68
-1.24032e-03,1.64,1.6
-1.24000e-03,1.64,1.68
-1.23968e-03,1.64,1.6
-1.23936e-03,1.64,1.68
-1.23904e-03,1.68,1.6
-1.23872e-03,1.68,1.68
-1.23840e-03,1.68,1.6
-1.23808e-03,1.64,1.68
-1.23776e-03,1.64,1.6
-1.23744e-03,1.64,1.68
-1.23712e-03,1.64,1.6
-1.23680e-03,1.64,1.68
-1.23648e-03,1.64,1.6
-1.23616e-03,1.6,1.68
-1.23584e-03,1.6,1.6
-1.23552e-03,1.64,1.68
-1.23520e-03,1.64,1.6
-1.23488e-03,1.64,1.68
-1.23456e-03,1.64,1.6
-1.23424e-03,1.68,1.68
-1.23392e-03,1.64,1.6
-1.23360e-03,1.64,1.68
-1.23328e-03,1.64,1.6
-1.23296e-03,1.68,1.68
-1.23264e-03,1.6,1.6
-1.23232e-03,1.64,1.68
-1.23200e-03,1.64,1.6
-1.23168e-03,1.64,1.68
-1.23136e-03,1.64,1.6
-1.23104e-03,1.64,1.68
-1.23072e-03,1.68,1.6
-1.23040e-03,1.64,1.68
-1.23008e-03,1.64,1.6
-1.22976e-03,1.64,1.68
-1.22944e-03,1.64,1.6
-1.22912e-03,1.64,1.68
-1.22880e-03,1.64,1.6
-1.22848e-03,1.64,1.68
-1.22816e-03,1.64,1.6
-1.22784e-03,1.64,1.68
-1.22752e-03,1.64,1.6
-1.22720e-03,1.64,1.68
-1.22688e-03,1.64,1.6
-1.22656e-03,1.64,1.68
-1.22624e-03,1.64,1.6
-1.22592e-03,1.64,1.68
-1.22560e-03,1.64,1.6
-1.22528e-03,1.64,1.72
-1.22496e-03,1.64,1.6
-1.22464e-03,1.64,1.68
-1.22432e-03,1.64,1.6
-1.22400e-03,1.64,1.68
-1.22368e-03,1.64,1.6
-1.22336e-03,1.64,1.68
-1.22304e-03,1.64,1.6
-1.22272e-03,1.68,1.68
-1.22240e-03,1.64,1.6
-1.22208e-03,1.64,1.68
-1.22176e-03,1.64,1.6
-1.22144e-03,1.64,1.68
-1.22112e-03,1.6,1.6
-1.22080e-03,1.6,1.68
-1.22048e-03,1.64,1.6
-1.22016e-03,1.64,1.72
-1.21984e-03,1.64,1.6
-1.21952e-03,1.64,1.68
-1.21920e-03,1.64,1.6
-1.21888e-03,1.64,1.68
-1.21856e-03,1.64,1.6
-1.21824e-03,1.64,1.68
-1.21792e-03,1.64,1.6
-1.21760e-03,1.64,1.68
-1.21728e-03,1.64,1.6
-1.21696e-03,1.64,1.68
-1.21664e-03,1.64,1.6
-1.21632e-03,1.64,1.68
-1.21600e-03,1.64,1.6
-1.21568e-03,1.64,1.68
-1.21536e-03,1.64,1.6
-1.21504e-03,1.64,1.68
-1.21472e-03,1.64,1.6
-1.21440e-03,1.64,1.68
-1.21408e-03,1.64,1.6
-1.21376e-03,1.64,1.68
-1.21344e-03,1.64,1.6
-1.21312e-03,1.64,1.68
-1.21280e-03,1.64,1.6
-1.21248e-03,1.64,1.68
-1.21216e-03,1.64,1.6
-1.21184e-03,1.64,1.68
-1.21152e-03,1.64,1.6
-1.21120e-03,1.64,1.68
-1.21088e-03,1.64,1.6
-1.21056e-03,1.64,1.68
-1.21024e-03,1.64,1.6
-1.20992e-03,1.64,1.68
-1.20960e-03,1.64,1.6
-1.20928e-03,1.64,1.68
-1.20896e-03,1.64,1.6
-1.20864e-03,1.64,1.68
-1.20832e-03,1.64,1.6
-1.20800e-03,1.64,1.68
-1.20768e-03,1.64,1.6
-1.20736e-03,1.64,1.68
-1.20704e-03,1.64,1.6
-1.20672e-03,1.64,1.68
-1.20640e-03,1.64,1.6
-1.20608e-03,1.64,1.68
-1.20576e-03,1.64,1.6
-1.20544e-03,1.64,1.68
-1.20512e-03,1.64,1.6
-1.20480e-03,1.64,1.68
-1.20448e-03,1.6,1.6
-1.20416e-03,1.6,1.68
-1.20384e-03,1.68,1.6
-1.20352e-03,1.64,1.68
-1.20320e-03,1.64,1.6
-1.20288e-03,1.64,1.68
-1.20256e-03,1.64,1.6
-1.20224e-03,1.64,1.68
-1.20192e-03,1.64,1.6
-1.20160e-03,1.6,1.68
-1.20128e-03,1.64,1.6
-1.20096e-03,1.64,1.68
-1.20064e-03,1.64,1.6
-1.20032e-03,1.6,1.68
-1.20000e-03,1.64,1.6
-1.19968e-03,1.64,1.68
-1.19936e-03,1.64,1.6
-1.19904e-03,1.64,1.68
-1.19872e-03,1.64,1.6
-1.19840e-03,1.64,1.68
-1.19808e-03,1.6,1.6
-1.19776e-03,1.64,1.68
-1.19744e-03,1.68,1.6
-1.19712e-03,1.64,1.68
-1.19680e-03,1.64,1.6
-1.19648e-03,1.64,1.68
-1.19616e-03,1.64,1.6
-1.19584e-03,1.64,1.68
-1.19552e-03,1.6,1.6
-1.19520e-03,1.6,1.68
-1.19488e-03,1.64,1.6
-1.19456e-03,1.64,1.68
-1.19424e-03,1.64,1.6
-1.19392e-03,1.64,1.68
-1.19360e-03,1.64,1.6
-1.19328e-03,1.64,1.68
-1.19296e-03,1.68,1.6
-1.19264e-03,1.64,1.68
-1.19232e-03,1.64,1.6
-1.19200e-03,1.64,1.68
-1.19168e-03,1.64,1.6
-1.19136e-03,1.64,1.68
-1.19104e-03,1.64,1.6
-1.19072e-03,1.64,1.68
-1.19040e-03,1.64,1.6
-1.19008e-03,1.64,1.68
-1.18976e-03,1.64,1.6
-1.18944e-03,1.64,1.68
-1.18912e-03,1.64,1.6
-1.18880e-03,1.64,1.68
-1.18848e-03,1.64,1.6
-1.18816e-03,1.6,1.68
-1.18784e-03,1.6,1.6
-1.18752e-03,1.64,1.68
-1.18720e-03,1.64,1.6
-1.18688e-03,1.64,1.68
-1.18656e-03,1.64,1.6
-1.18624e-03,1.64,1.68
-1.18592e-03,1.64,1.6
-1.18560e-03,1.64,1.68
-1.18528e-03,1.64,1.6
-1.18496e-03,1.64,1.68
-1.18464e-03,1.64,1.6
-1.18432e-03,1.6,1.68
-1.18400e-03,1.64,1.6
-1.18368e-03,1.64,1.68
-1.18336e-03,1.64,1.6
-1.18304e-03,1.64,1.68
-1.18272e-03,1.64,1.6
-1.18240e-03,1.64,1.68
-1.18208e-03,1.64,1.6
-1.18176e-03,1.64,1.68
-1.18144e-03,1.64,1.6
-1.18112e-03,1.6,1.68
-1.18080e-03,1.64,1.6
-1.18048e-03,1.6,1.68
-1.18016e-03,1.64,1.6
-1.17984e-03,1.6,1.68
-1.17952e-03,1.64,1.6
-1.17920e-03,1.64,1.68
-1.17888e-03,1.64,1.6
-1.17856e-03,1.64,1.68
-1.17824e-03,1.64,1.6
-1.17792e-03,1.64,1.68
-1.17760e-03,1.64,1.6
-1.17728e-03,1.64,1.68
-1.17696e-03,1.6,1.6
-1.17664e-03,1.64,1.68
-1.17632e-03,1.6,1.56
-1.17600e-03,1.64,1.68
-1.17568e-03,1.64,1.6
-1.17536e-03,1.64,1.68
-1.17504e-03,1.64,1.56
-1.17472e-03,1.64,1.68
-1.17440e-03,1.64,1.56
-1.17408e-03,1.6,1.68
-1.17376e-03,1.6,1.6
-1.17344e-03,1.64,1.68
-1.17312e-03,1.6,1.6
-1.17280e-03,1.64,1.68
-1.17248e-03,1.64,1.6
-1.17216e-03,1.64,1.68
-1.17184e-03,1.64,1.6
-1.17152e-03,1.64,1.68
-1.17120e-03,1.6,1.6
-1.17088e-03,1.6,1.68
-1.17056e-03,1.6,1.6
-1.17024e-03,1.64,1.68
-1.16992e-03,1.6,1.6
-1.16960e-03,1.64,1.68
-1.16928e-03,1.64,1.6
-1.16896e-03,1.6,1.68
-1.16864e-03,1.6,1.6
-1.16832e-03,1.64,1.68
-1.16800e-03,1.6,1.6
-1.16768e-03,1.6,1.68
-1.16736e-03,1.64,1.6
-1.16704e-03,1.6,1.68
-1.16672e-03,1.6,1.6
-1.16640e-03,1.6,1.68
-1.16608e-03,1.6,1.6
-1.16576e-03,1.6,1.68
-1.16544e-03,1.64,1.6
-1.16512e-03,1.64,1.68
-1.16480e-03,1.64,1.6
-1.16448e-03,1.64,1.68
-1.16416e-03,1.64,1.6
-1.16384e-03,1.64,1.68
-1.16352e-03,1.64,1.6
-1.16320e-03,1.6,1.68
-1.16288e-03,1.64,1.6
-1.16256e-03,1.64,1.68
-1.16224e-03,1.6,1.6
-1.16192e-03,1.64,1.68
-1.16160e-03,1.6,1.6
-1.16128e-03,1.6,1.68
-1.16096e-03,1.6,1.6
-1.16064e-03,1.64,1.68
-1.16032e-03,1.64,1.6
-1.16000e-03,1.64,1.68
-1.15968e-03,1.6,1.6
-1.15936e-03,1.64,1.68
-1.15904e-03,1.64,1.6
-1.15872e-03,1.6,1.68
-1.15840e-03,1.6,1.56
-1.15808e-03,1.64,1.68
-1.15776e-03,1.64,1.6
-1.15744e-03,1.64,1.68
-1.15712e-03,1.64,1.6
-1.15680e-03,1.6,1.68
-1.15648e-03,1.64,1.6
-1.15616e-03,1.64,1.68
-1.15584e-03,1.6,1.6
-1.15552e-03,1.6,1.68
-1.15520e-03,1.6,1.6
-1.15488e-03,1.6,1.68
-1.15456e-03,1.6,1.6
-1.15424e-03,1.64,1.64
-1.15392e-03,1.6,1.6
-1.15360e-03,1.6,1.68
-1.15328e-03,1.64,1.6
-1.15296e-03,1.6,1.68
-1.15264e-03,1.6,1.6
-1.15232e-03,1.6,1.68
-1.15200e-03,1.6,1.6
-1.15168e-03,1.64,1.68
-1.15136e-03,1.6,1.56
-1.15104e-03,1.6,1.68
-1.15072e-03,1.64,1.6
-1.15040e-03,1.56,1.68
-1.15008e-03,1.6,1.6
-1.14976e-03,1.64,1.68
-1.14944e-03,1.64,1.56
-1.14912e-03,1.6,1.64
-1.14880e-03,1.6,1.6
-1.14848e-03,1.64,1.68
-1.14816e-03,1.6,1.6
-1.14784e-03,1.64,1.68
-1.14752e-03,1.64,1.6
-1.14720e-03,1.64,1.68
-1.14688e-03,1.64,1.6
-1.14656e-03,1.64,1.68
-1.14624e-03,1.6,1.6
-1.14592e-03,1.6,1.68
-1.14560e-03,1.64,1.6
-1.14528e-03,1.6,1.68
-1.14496e-03,1.6,1.6
-1.14464e-03,1.6,1.68
-1.14432e-03,1.64,1.6
-1.14400e-03,1.6,1.68
-1.14368e-03,1.6,1.56
-1.14336e-03,1.64,1.64
-1.14304e-03,1.6,1.6
-1.14272e-03,1.6,1.64
-1.14240e-03,1.6,1.6
-1.14208e-03,1.6,1.68
-1.14176e-03,1.6,1.6
-1.14144e-03,1.6,1.68
-1.14112e-03,1.6,1.6
-1.14080e-03,1.64,1.68
-1.14048e-03,1.64,1.6
-1.14016e-03,1.6,1.68
-1.13984e-03,1.64,1.6
-1.13952e-03,1.6,1.64
-1.13920e-03,1.64,1.6
-1.13888e-03,1.64,1.68
-1.13856e-03,1.6,1.56
-1.13824e-03,1.6,1.68
-1.13792e-03,1.6,1.6
-1.13760e-03,1.64,1.64
-1.13728e-03,1.64,1.6
-1.13696e-03,1.64,1.68
-1.13664e-03,1.6,1.6
-1.13632e-03,1.6,1.64
-1.13600e-03,1.6,1.56
-1.13568e-03,1.6,1.64
-1.13536e-03,1.64,1.6
-1.13504e-03,1.64,1.64
-1.13472e-03,1.64,1.6
-1.13440e-03,1.6,1.68
-1.13408e-03,1.64,1.6
-1.13376e-03,1.64,1.64
-1.13344e-03,1.6,1.56
-1.13312e-03,1.6,1.64
-1.13280e-03,1.6,1.6
-1.13248e-03,1.6,1.68
-1.13216e-03,1.6,1.56
-1.13184e-03,1.6,1.64
-1.13152e-03,1.6,1.6
-1.13120e-03,1.6,1.68
-1.13088e-03,1.6,1.56
-1.13056e-03,1.64,1.64
-1.13024e-03,1.6,1.56
-1.12992e-03,1.6,1.64
-1.12960e-03,1.64,1.56
-1.12928e-03,1.6,1.64
-1.12896e-03,1.6,1.56
-1.12864e-03,1.6,1.64
-1.12832e-03,1.6,1.6
-1.12800e-03,1.6,1.64
-1.12768e-03,1.6,1.56
-1.12736e-03,1.6,1.68
-1.12704e-03,1.64,1.56
-1.12672e-03,1.6,1.64
-1.12640e-03,1.64,1.6
-1.12608e-03,1.64,1.64
-1.12576e-03,1.6,1.56
-1.12544e-03,1.64,1.64
-1.12512e-03,1.6,1.6
-1.12480e-03,1.64,1.64
-1.12448e-03,1.64,1.56
-1.12416e-03,1.64,1.68
-1.12384e-03,1.64,1.6
-1.12352e-03,1.64,1.64
-1.12320e-03,1.64,1.56
-1.12288e-03,1.6,1.64
-1.12256e-03,1.6,1.56
-1.12224e-03,1.64,1.64
-1.12192e-03,1.64,1.56
-1.12160e-03,1.64,1.64
-1.12128e-03,1.6,1.56
-1.12096e-03,1.64,1.64
-1.12064e-03,1.6,1.6
-1.12032e-03,1.6,1.68
-1.12000e-03,1.64,1.56
-1.11968e-03,1.6,1.64
-1.11936e-03,1.6,1.56
-1.11904e-03,1.6,1.64
-1.11872e-03,1.6,1.6
-1.11840e-03,1.6,1.64
-1.11808e-03,1.64,1.56
-1.11776e-03,1.6,1.64
-1.11744e-03,1.6,1.56
-1.11712e-03,1.6,1.68
-1.11680e-03,1.6,1.56
-1.11648e-03,1.64,1.64
-1.11616e-03,1.6,1.6
-1.11584e-03,1.6,1.64
-1.11552e-03,1.6,1.56
-1.11520e-03,1.64,1.64
-1.11488e-03,1.6,1.56
-1.11456e-03,1.6,1.64
-1.11424e-03,1.6,1.56
-1.11392e-03,1.6,1.68
-1.11360e-03,1.6,1.6
-1.11328e-03,1.6,1.64
-1.11296e-03,1.64,1.56
-1.11264e-03,1.6,1.64
-1.11232e-03,1.6,1.56
-1.11200e-03,1.6,1.64
-1.11168e-03,1.6,1.56
-1.11136e-03,1.6,1.64
-1.11104e-03,1.6,1.56
-1.11072e-03,1.6,1.64
-1.11040e-03,1.6,1.56
-1.11008e-03,1.6,1.64
-1.10976e-03,1.64,1.6
-1.10944e-03,1.64,1.64
-1.10912e-03,1.6,1.56
-1.10880e-03,1.6,1.64
-1.10848e-03,1.6,1.56
-1.10816e-03,1.6,1.64
-1.10784e-03,1.6,1.56
-1.10752e-03,1.6,1.68
-1.10720e-03,1.64,1.6
-1.10688e-03,1.64,1.64
-1.10656e-03,1.64,1.56
-1.10624e-03,1.64,1.64
-1.10592e-03,1.6,1.56
-1.10560e-03,1.6,1.64
-1.10528e-03,1.6,1.6
